full_name,name,parent-location,GEOID,eviction-rate,poverty-rate,rent-burden,pct-renter-occupied,Program1Slope,Program2Slope,Program3Slope,5YearTrend,5YearTrendNum
Danville city-Virginia,Danville city,Virginia,51590,7.2,18.83,28.8,46.05,0.25,0.286,0.222,down,-1
Emporia city-Virginia,Emporia city,Virginia,51595,6.81,26.71,33.8,57.3,0.33,0.286,0.222,down,-1
Franklin city-Virginia,Franklin city,Virginia,51620,6.43,14.04,39.6,52.27,0.25,0.286,0.222,up,1
Fredericksburg city-Virginia,Fredericksburg city,Virginia,51630,3.89,12.56,30.5,65.55,0.25,0.286,0.222,down,-1
Galax city-Virginia,Galax city,Virginia,51640,2.04,22.91,25.9,40.39,0.33,0.286,0.222,down,-1
Hampton city-Virginia,Hampton city,Virginia,51650,10.49,12.12,35,42.41,0.25,0.286,0.222,up,1
Hopewell city-Virginia,Hopewell city,Virginia,51670,15.69,16.57,30.2,48.66,0.25,0.286,0.222,up,1
Lexington city-Virginia,Lexington city,Virginia,51678,0.43,12.53,28.1,42.55,0.25,0.286,0.222,down,-1
Manassas Park city-Virginia,Manassas Park city,Virginia,51685,2.9,6.09,25.9,31.27,0.25,0.286,0.211,down,-1
Martinsville city-Virginia,Martinsville city,Virginia,51690,7.23,18.44,31.5,47.14,0.25,0.286,0.222,down,-1
Newport News city-Virginia,Newport News city,Virginia,51700,10.23,12.69,31.4,49.77,0.25,0.286,0.222,down,-1
Norfolk city-Virginia,Norfolk city,Virginia,51710,8.66,16.23,33.7,56.51,0.25,0.286,0.222,up,1
Petersburg city-Virginia,Petersburg city,Virginia,51730,17.56,23.59,36,58.6,0.33,0.286,0.222,up,1
Poquoson city-Virginia,Poquoson city,Virginia,51735,6.13,2.77,24.7,17.9,0.25,0.267,0.211,up,1
Portsmouth city-Virginia,Portsmouth city,Virginia,51740,15.07,14.91,33.5,45.24,0.25,0.286,0.222,up,1
Radford city-Virginia,Radford city,Virginia,51750,2.55,13.64,42.9,56.27,0.25,0.4,0.222,down,-1
Richmond city-Virginia,Richmond city,Virginia,51760,11.44,19.33,33.3,57.72,0.25,0.286,0.222,up,1
Roanoke city-Virginia,Roanoke city,Virginia,51770,7.36,16.3,29.1,46.29,0.25,0.286,0.222,up,1
Salem city-Virginia,Salem city,Virginia,51775,5.04,8.95,30.6,33.79,0.25,0.286,0.211,up,1
Staunton city-Virginia,Staunton city,Virginia,51790,2.62,11.02,32.8,43.2,0.25,0.286,0.222,down,-1
Suffolk city-Virginia,Suffolk city,Virginia,51800,8.63,8.93,31.5,29.39,0.25,0.286,0.211,up,1
Virginia Beach city-Virginia,Virginia Beach city,Virginia,51810,7.26,6.63,31.7,36.48,0.25,0.286,0.211,up,1
Waynesboro city-Virginia,Waynesboro city,Virginia,51820,5.86,12.98,31.2,42.25,0.25,0.286,0.222,down,-1
Williamsburg city-Virginia,Williamsburg city,Virginia,51830,2.25,5.06,34.7,54.03,0.25,0.286,0.222,down,-1
Winchester city-Virginia,Winchester city,Virginia,51840,1.53,10.96,32.4,55.15,0.25,0.286,0.222,down,-1
Addison County-Vermont,Addison County,Vermont,50001,0.05,6.41,28.7,25.76,0.25,0.286,0.211,up,1
Bennington County-Vermont,Bennington County,Vermont,50003,0.02,9.65,30.7,28.1,0.25,0.286,0.211,down,-1
Caledonia County-Vermont,Caledonia County,Vermont,50005,0.03,8.69,32.5,26.37,0.25,0.286,0.211,up,1
Essex County-Vermont,Essex County,Vermont,50009,0.67,9.17,30.6,20.18,0.25,0.286,0.211,up,1
Franklin County-Vermont,Franklin County,Vermont,50011,0.04,6.94,30,25.84,0.25,0.286,0.211,up,1
Lamoille County-Vermont,Lamoille County,Vermont,50015,0.19,7.98,31.9,27.67,0.25,0.286,0.211,up,1
Orange County-Vermont,Orange County,Vermont,50017,0.07,8.26,30.9,20.23,0.25,0.286,0.211,up,1
Orleans County-Vermont,Orleans County,Vermont,50019,0.03,9.78,31,21.53,0.25,0.286,0.211,up,1
Washington County-Vermont,Washington County,Vermont,50023,0.22,6.59,29.4,26.38,0.25,0.286,0.211,up,1
Windsor County-Vermont,Windsor County,Vermont,50027,0.04,6.73,30,30.02,0.25,0.286,0.211,up,1
Adams County-Washington,Adams County,Washington,53001,0.27,17.58,28.8,34.71,0.25,0.286,0.211,up,1
Clallam County-Washington,Clallam County,Washington,53009,0.88,8.83,32.1,30.19,0.25,0.286,0.211,up,1
Clark County-Washington,Clark County,Washington,53011,0.96,7.93,30.1,35.74,0.25,0.286,0.211,down,-1
Cowlitz County-Washington,Cowlitz County,Washington,53015,1.6,12.46,33.7,34.38,0.25,0.286,0.211,up,1
Ferry County-Washington,Ferry County,Washington,53019,0.11,13.96,29.5,28.81,0.25,0.286,0.211,down,-1
Franklin County-Washington,Franklin County,Washington,53021,0.98,15.42,29,32.88,0.25,0.286,0.211,down,-1
Grays Harbor County-Washington,Grays Harbor County,Washington,53027,1.93,11.72,29.8,32.21,0.25,0.286,0.211,up,1
Island County-Washington,Island County,Washington,53029,0.61,6.65,29.9,32.24,0.25,0.286,0.211,up,1
Jefferson County-Washington,Jefferson County,Washington,53031,0.52,5.98,32.2,24.96,0.25,0.286,0.211,up,1
King County-Washington,King County,Washington,53033,0.41,6.99,28.8,42.58,0.25,0.286,0.222,down,-1
Kitsap County-Washington,Kitsap County,Washington,53035,1.09,7.05,30.8,32.81,0.25,0.286,0.211,up,1
Klickitat County-Washington,Klickitat County,Washington,53039,0.19,10.87,31.2,31.39,0.25,0.286,0.211,down,-1
Lewis County-Washington,Lewis County,Washington,53041,1.21,10.5,32.3,32.62,0.25,0.286,0.211,down,-1
Okanogan County-Washington,Okanogan County,Washington,53047,0.15,15.31,28.7,31.85,0.25,0.286,0.211,down,-1
Pacific County-Washington,Pacific County,Washington,53049,0.73,10.23,29.8,27.76,0.25,0.286,0.211,up,1
Pend Oreille County-Washington,Pend Oreille County,Washington,53051,0.15,17.46,32,24.59,0.25,0.286,0.211,down,-1
Pierce County-Washington,Pierce County,Washington,53053,0.97,8.93,31.3,39.01,0.25,0.286,0.211,down,-1
San Juan County-Washington,San Juan County,Washington,53055,0.08,7.49,29.8,28.55,0.25,0.286,0.211,down,-1
Skagit County-Washington,Skagit County,Washington,53057,0.81,10.89,32.9,33.23,0.25,0.286,0.211,down,-1
Skamania County-Washington,Skamania County,Washington,53059,0.88,9.68,29,29.63,0.25,0.286,0.211,up,1
Snohomish County-Washington,Snohomish County,Washington,53061,1.33,6.84,30,34.03,0.25,0.286,0.211,up,1
Spokane County-Washington,Spokane County,Washington,53063,1.45,10.28,31.5,37.14,0.25,0.286,0.211,up,1
Stevens County-Washington,Stevens County,Washington,53065,0.17,13,31.3,24.97,0.25,0.286,0.211,down,-1
Thurston County-Washington,Thurston County,Washington,53067,0.87,8.47,29.8,35.44,0.25,0.286,0.211,down,-1
Wahkiakum County-Washington,Wahkiakum County,Washington,53069,0.53,10.84,45.4,21.21,0.25,0.4,0.211,up,1
Walla Walla County-Washington,Walla Walla County,Washington,53071,0.75,12.31,31,35.73,0.25,0.286,0.211,up,1
Whatcom County-Washington,Whatcom County,Washington,53073,0.76,10.06,34.1,36.87,0.25,0.286,0.211,no change,0
Whitman County-Washington,Whitman County,Washington,53075,0.36,12.12,41.3,55.53,0.25,0.4,0.222,down,-1
Yakima County-Washington,Yakima County,Washington,53077,1.05,16.46,31.1,37.52,0.25,0.286,0.211,up,1
Adams County-Wisconsin,Adams County,Wisconsin,55001,1.68,8.63,29.4,15.39,0.25,0.286,0.211,down,-1
Ashland County-Wisconsin,Ashland County,Wisconsin,55003,1.48,11.05,27.4,30.68,0.25,0.286,0.211,down,-1
Barron County-Wisconsin,Barron County,Wisconsin,55005,1.28,8.32,26,26.96,0.25,0.286,0.211,down,-1
Bayfield County-Wisconsin,Bayfield County,Wisconsin,55007,0.67,7.97,26.6,17.75,0.25,0.286,0.211,up,1
Brown County-Wisconsin,Brown County,Wisconsin,55009,1.81,8.57,27.7,34.05,0.25,0.286,0.211,down,-1
Buffalo County-Wisconsin,Buffalo County,Wisconsin,55011,0.43,8.38,26.5,24.62,0.25,0.286,0.211,up,1
Burnett County-Wisconsin,Burnett County,Wisconsin,55013,1.19,11.04,28.9,19.6,0.25,0.286,0.211,up,1
Calumet County-Wisconsin,Calumet County,Wisconsin,55015,1,5.5,25.6,18.86,0.25,0.286,0.211,down,-1
Chippewa County-Wisconsin,Chippewa County,Wisconsin,55017,1.24,7,27.9,27.54,0.25,0.286,0.211,down,-1
Clark County-Wisconsin,Clark County,Wisconsin,55019,0.85,11.53,23.8,22.9,0.25,0.267,0.211,up,1
Columbia County-Wisconsin,Columbia County,Wisconsin,55021,1.25,5.82,26.7,25.64,0.25,0.286,0.211,down,-1
Crawford County-Wisconsin,Crawford County,Wisconsin,55023,1.06,8.36,29.7,25.85,0.25,0.286,0.211,up,1
Dane County-Wisconsin,Dane County,Wisconsin,55025,0.59,6.47,29.8,41.89,0.25,0.286,0.222,down,-1
Dodge County-Wisconsin,Dodge County,Wisconsin,55027,2.19,6.08,26.2,27.67,0.25,0.286,0.211,up,1
Door County-Wisconsin,Door County,Wisconsin,55029,0.51,5.58,27.1,21.28,0.25,0.286,0.211,down,-1
Douglas County-Wisconsin,Douglas County,Wisconsin,55031,2.23,11.66,29.3,31.81,0.25,0.286,0.211,down,-1
Dunn County-Wisconsin,Dunn County,Wisconsin,55033,1.15,7.45,28.7,32.42,0.25,0.286,0.211,down,-1
Eau Claire County-Wisconsin,Eau Claire County,Wisconsin,55035,0.92,7.32,31,38.14,0.25,0.286,0.211,down,-1
Florence County-Wisconsin,Florence County,Wisconsin,55037,0.62,5.29,25.1,13.08,0.25,0.286,0.211,up,1
Fond du Lac County-Wisconsin,Fond du Lac County,Wisconsin,55039,1.97,6.47,26.4,28.48,0.25,0.286,0.211,up,1
Forest County-Wisconsin,Forest County,Wisconsin,55041,0.64,11.83,24.9,23.2,0.25,0.267,0.211,down,-1
Grant County-Wisconsin,Grant County,Wisconsin,55043,1.12,7.48,26.5,29.19,0.25,0.286,0.211,up,1
Green County-Wisconsin,Green County,Wisconsin,55045,0.47,6.11,26.8,26.63,0.25,0.286,0.211,down,-1
Green Lake County-Wisconsin,Green Lake County,Wisconsin,55047,2.02,7.84,25.3,26.51,0.25,0.286,0.211,up,1
Iowa County-Wisconsin,Iowa County,Wisconsin,55049,1.31,6.51,26.1,23.09,0.25,0.286,0.211,up,1
Iron County-Wisconsin,Iron County,Wisconsin,55051,0.51,7.35,28.7,18.63,0.25,0.286,0.211,down,-1
Jackson County-Wisconsin,Jackson County,Wisconsin,55053,1.32,10.54,26,25.94,0.25,0.286,0.211,up,1
Jefferson County-Wisconsin,Jefferson County,Wisconsin,55055,1.11,6.44,26.5,28.61,0.25,0.286,0.211,down,-1
Juneau County-Wisconsin,Juneau County,Wisconsin,55057,1.72,9.34,27.2,23.42,0.25,0.286,0.211,down,-1
Kenosha County-Wisconsin,Kenosha County,Wisconsin,55059,3.47,10.98,31.5,33.29,0.25,0.286,0.211,down,-1
Kewaunee County-Wisconsin,Kewaunee County,Wisconsin,55061,0.74,5.23,24.3,18.78,0.25,0.267,0.211,down,-1
La Crosse County-Wisconsin,La Crosse County,Wisconsin,55063,1.4,6.66,28.9,35.09,0.25,0.286,0.211,up,1
Lafayette County-Wisconsin,Lafayette County,Wisconsin,55065,0.55,7.25,24,23.52,0.25,0.267,0.211,down,-1
Langlade County-Wisconsin,Langlade County,Wisconsin,55067,1.03,12.14,32.8,25.01,0.25,0.286,0.211,down,-1
Lincoln County-Wisconsin,Lincoln County,Wisconsin,55069,1.71,6.11,23.8,24.46,0.25,0.267,0.211,up,1
Manitowoc County-Wisconsin,Manitowoc County,Wisconsin,55071,1.99,6.41,25.8,24.83,0.25,0.286,0.211,down,-1
Marathon County-Wisconsin,Marathon County,Wisconsin,55073,2.17,7.22,28.3,26.82,0.25,0.286,0.211,down,-1
Marinette County-Wisconsin,Marinette County,Wisconsin,55075,1.2,8.78,27.9,24.44,0.25,0.286,0.211,up,1
Marquette County-Wisconsin,Marquette County,Wisconsin,55077,0.75,8.65,24.7,19.65,0.25,0.267,0.211,down,-1
Milwaukee County-Wisconsin,Milwaukee County,Wisconsin,55079,3.26,17.15,32.3,50.1,0.25,0.286,0.222,down,-1
Monroe County-Wisconsin,Monroe County,Wisconsin,55081,1.25,11.14,25.2,32.47,0.25,0.286,0.211,down,-1
Oconto County-Wisconsin,Oconto County,Wisconsin,55083,1.63,6.51,26.7,16.37,0.25,0.286,0.211,up,1
Oneida County-Wisconsin,Oneida County,Wisconsin,55085,1.61,6.88,30.6,16.74,0.25,0.286,0.211,up,1
Outagamie County-Wisconsin,Outagamie County,Wisconsin,55087,1.04,6.14,25.8,28.78,0.25,0.286,0.211,down,-1
Ozaukee County-Wisconsin,Ozaukee County,Wisconsin,55089,0.53,3.16,25.5,23.3,0.25,0.286,0.211,down,-1
Pepin County-Wisconsin,Pepin County,Wisconsin,55091,1.48,8.21,26.8,18.35,0.25,0.286,0.211,down,-1
Pierce County-Wisconsin,Pierce County,Wisconsin,55093,0.84,6.52,29.6,27.63,0.25,0.286,0.211,down,-1
Polk County-Wisconsin,Polk County,Wisconsin,55095,1.37,7.17,27.7,22.96,0.25,0.286,0.211,down,-1
Portage County-Wisconsin,Portage County,Wisconsin,55097,0.83,7.23,29.7,31.38,0.25,0.286,0.211,up,1
Price County-Wisconsin,Price County,Wisconsin,55099,0.9,9.8,26.9,22.9,0.25,0.286,0.211,up,1
Racine County-Wisconsin,Racine County,Wisconsin,55101,3.86,9.19,30.3,30.15,0.25,0.286,0.211,down,-1
Richland County-Wisconsin,Richland County,Wisconsin,55103,0.86,10.72,27.9,27.07,0.25,0.286,0.211,up,1
Rock County-Wisconsin,Rock County,Wisconsin,55105,3.23,11.56,30,30.81,0.25,0.286,0.211,down,-1
Rusk County-Wisconsin,Rusk County,Wisconsin,55107,1.54,11.85,27.2,22.44,0.25,0.286,0.211,up,1
St. Croix County-Wisconsin,St. Croix County,Wisconsin,55109,1.17,4.35,27.7,22.95,0.25,0.286,0.211,down,-1
Sauk County-Wisconsin,Sauk County,Wisconsin,55111,1.01,8.98,28.7,30.76,0.25,0.286,0.211,down,-1
Sawyer County-Wisconsin,Sawyer County,Wisconsin,55113,0.27,11.41,29.2,24.98,0.25,0.286,0.211,down,-1
Shawano County-Wisconsin,Shawano County,Wisconsin,55115,1.05,7.82,24.1,23.81,0.25,0.267,0.211,up,1
Sheboygan County-Wisconsin,Sheboygan County,Wisconsin,55117,1.66,6.8,25.1,29.32,0.25,0.286,0.211,down,-1
Taylor County-Wisconsin,Taylor County,Wisconsin,55119,0.64,7.31,29,22.91,0.25,0.286,0.211,down,-1
Trempealeau County-Wisconsin,Trempealeau County,Wisconsin,55121,0.8,7.77,24.2,27.07,0.25,0.267,0.211,down,-1
Vernon County-Wisconsin,Vernon County,Wisconsin,55123,0.73,9.73,27.6,20.89,0.25,0.286,0.211,down,-1
Vilas County-Wisconsin,Vilas County,Wisconsin,55125,0.78,9.63,29,24.2,0.25,0.286,0.211,up,1
Walworth County-Wisconsin,Walworth County,Wisconsin,55127,1.14,8.05,30.2,31.86,0.25,0.286,0.211,down,-1
Washburn County-Wisconsin,Washburn County,Wisconsin,55129,0.94,8.89,28.4,22.18,0.25,0.286,0.211,up,1
Washington County-Wisconsin,Washington County,Wisconsin,55131,1.02,3.61,26.1,21.95,0.25,0.286,0.211,down,-1
Waukesha County-Wisconsin,Waukesha County,Wisconsin,55133,0.47,3.54,27.2,23.66,0.25,0.286,0.211,down,-1
Waupaca County-Wisconsin,Waupaca County,Wisconsin,55135,1.44,7.21,24.5,24.82,0.25,0.267,0.211,up,1
Waushara County-Wisconsin,Waushara County,Wisconsin,55137,1.39,5.28,29.4,18.94,0.25,0.286,0.211,up,1
Winnebago County-Wisconsin,Winnebago County,Wisconsin,55139,1.87,6.74,26.5,34.88,0.25,0.286,0.211,down,-1
Wood County-Wisconsin,Wood County,Wisconsin,55141,2.25,7.2,28,25.54,0.25,0.286,0.211,up,1
Barbour County-West Virginia,Barbour County,West Virginia,54001,1.27,16.07,29.6,27.07,0.25,0.286,0.211,up,1
Berkeley County-West Virginia,Berkeley County,West Virginia,54003,7.69,10.43,28.6,26.83,0.25,0.286,0.211,down,-1
Boone County-West Virginia,Boone County,West Virginia,54005,2.62,18.19,29.7,23.43,0.25,0.286,0.211,down,-1
Braxton County-West Virginia,Braxton County,West Virginia,54007,1.56,16.05,29.8,25.06,0.25,0.286,0.211,down,-1
Brooke County-West Virginia,Brooke County,West Virginia,54009,2.48,9.36,26.8,26.74,0.25,0.286,0.211,down,-1
Cabell County-West Virginia,Cabell County,West Virginia,54011,4.35,14.97,31.3,38.91,0.25,0.286,0.211,down,-1
Calhoun County-West Virginia,Calhoun County,West Virginia,54013,0.92,13.71,27.9,19.61,0.25,0.286,0.211,down,-1
Clay County-West Virginia,Clay County,West Virginia,54015,1.82,18.54,32.8,17.75,0.25,0.286,0.211,down,-1
Doddridge County-West Virginia,Doddridge County,West Virginia,54017,0.83,9.03,31.7,14.44,0.25,0.286,0.211,down,-1
Fayette County-West Virginia,Fayette County,West Virginia,54019,1.77,15,27.9,23.2,0.25,0.286,0.211,down,-1
Gilmer County-West Virginia,Gilmer County,West Virginia,54021,2.41,16.93,28,22.59,0.25,0.286,0.211,up,1
Grant County-West Virginia,Grant County,West Virginia,54023,2.23,8.7,23.8,21.29,0.25,0.267,0.211,up,1
Greenbrier County-West Virginia,Greenbrier County,West Virginia,54025,1.99,14.58,28.9,26.67,0.25,0.286,0.211,down,-1
Hampshire County-West Virginia,Hampshire County,West Virginia,54027,2.72,12.4,28.3,45.63,0.25,0.286,0.222,up,1
Hancock County-West Virginia,Hancock County,West Virginia,54029,3.67,11.8,28.6,26.55,0.25,0.286,0.211,up,1
Hardy County-West Virginia,Hardy County,West Virginia,54031,3.13,8.84,25,23.8,0.25,0.286,0.211,up,1
Harrison County-West Virginia,Harrison County,West Virginia,54033,3.77,12.33,28.5,26.4,0.25,0.286,0.211,down,-1
Jackson County-West Virginia,Jackson County,West Virginia,54035,2.47,12.35,25.3,22.04,0.25,0.286,0.211,down,-1
Jefferson County-West Virginia,Jefferson County,West Virginia,54037,5.52,7.32,29.6,25.97,0.25,0.286,0.211,down,-1
Kanawha County-West Virginia,Kanawha County,West Virginia,54039,4.11,11.77,26.4,30.54,0.25,0.286,0.211,down,-1
Lewis County-West Virginia,Lewis County,West Virginia,54041,2.24,14.28,27.8,29.65,0.25,0.286,0.211,down,-1
Lincoln County-West Virginia,Lincoln County,West Virginia,54043,0.73,20.98,39.5,23.08,0.33,0.286,0.211,down,-1
Logan County-West Virginia,Logan County,West Virginia,54045,2.1,16.83,29.1,24.08,0.25,0.286,0.211,down,-1
McDowell County-West Virginia,McDowell County,West Virginia,54047,0.87,29.19,40.7,23.26,0.33,0.4,0.211,down,-1
Marion County-West Virginia,Marion County,West Virginia,54049,3.5,11.93,30,23.41,0.25,0.286,0.211,up,1
Marshall County-West Virginia,Marshall County,West Virginia,54051,2.92,7.89,24,22.61,0.25,0.267,0.211,down,-1
Mason County-West Virginia,Mason County,West Virginia,54053,2.73,15.76,31.7,20.52,0.25,0.286,0.211,down,-1
Mercer County-West Virginia,Mercer County,West Virginia,54055,3.67,16.44,31.3,28.02,0.25,0.286,0.211,down,-1
Mineral County-West Virginia,Mineral County,West Virginia,54057,3.83,11.97,30.5,42.69,0.25,0.286,0.222,down,-1
Mingo County-West Virginia,Mingo County,West Virginia,54059,0.92,20.5,28.2,24.09,0.33,0.286,0.211,down,-1
Monongalia County-West Virginia,Monongalia County,West Virginia,54061,3.11,10.68,33.7,42.83,0.25,0.286,0.222,up,1
Monroe County-West Virginia,Monroe County,West Virginia,54063,1.91,14.99,26.2,19.27,0.25,0.286,0.211,down,-1
Morgan County-West Virginia,Morgan County,West Virginia,54065,6.31,8.71,26.6,29.31,0.25,0.286,0.211,down,-1
Nicholas County-West Virginia,Nicholas County,West Virginia,54067,2.1,13.77,27.5,20.83,0.25,0.286,0.211,down,-1
Ohio County-West Virginia,Ohio County,West Virginia,54069,3.86,10.11,31,31.64,0.25,0.286,0.211,up,1
Pendleton County-West Virginia,Pendleton County,West Virginia,54071,1.33,14.88,22.6,21.49,0.25,0.267,0.211,down,-1
Pleasants County-West Virginia,Pleasants County,West Virginia,54073,1.8,13.44,24.1,16.8,0.25,0.267,0.211,down,-1
Pocahontas County-West Virginia,Pocahontas County,West Virginia,54075,3.82,10.23,26.9,19.37,0.25,0.286,0.211,up,1
Preston County-West Virginia,Preston County,West Virginia,54077,2.31,11.18,26.9,20.28,0.25,0.286,0.211,down,-1
Putnam County-West Virginia,Putnam County,West Virginia,54079,2.88,7.16,25.4,17.08,0.25,0.286,0.211,down,-1
Raleigh County-West Virginia,Raleigh County,West Virginia,54081,4.16,13.6,26.8,27.16,0.25,0.286,0.211,down,-1
Randolph County-West Virginia,Randolph County,West Virginia,54083,4.23,13.04,28.9,27.05,0.25,0.286,0.211,up,1
Ritchie County-West Virginia,Ritchie County,West Virginia,54085,1.42,14.76,26.5,20.6,0.25,0.286,0.211,down,-1
Roane County-West Virginia,Roane County,West Virginia,54087,1.2,15.71,30.5,23.6,0.25,0.286,0.211,down,-1
Summers County-West Virginia,Summers County,West Virginia,54089,1.29,13.86,30.8,21.67,0.25,0.286,0.211,down,-1
Tucker County-West Virginia,Tucker County,West Virginia,54093,2.12,10.77,23.9,20.86,0.25,0.267,0.211,up,1
Tyler County-West Virginia,Tyler County,West Virginia,54095,1.65,13.57,32.6,22.87,0.25,0.286,0.211,up,1
Upshur County-West Virginia,Upshur County,West Virginia,54097,3.65,13.5,24.2,24.01,0.25,0.267,0.211,up,1
Wayne County-West Virginia,Wayne County,West Virginia,54099,2.54,16.38,32.1,23.08,0.25,0.286,0.211,down,-1
Webster County-West Virginia,Webster County,West Virginia,54101,1.8,21.47,39,26.19,0.33,0.286,0.211,up,1
Wetzel County-West Virginia,Wetzel County,West Virginia,54103,2.26,14.42,34.5,20.77,0.25,0.286,0.211,down,-1
Wirt County-West Virginia,Wirt County,West Virginia,54105,2.66,9.52,19.1,18.48,0.25,0.267,0.211,up,1
Wood County-West Virginia,Wood County,West Virginia,54107,4.26,13.07,31,28.74,0.25,0.286,0.211,down,-1
Wyoming County-West Virginia,Wyoming County,West Virginia,54109,1.38,17.17,26.8,18.89,0.25,0.286,0.211,down,-1
Fairfield County-Connecticut,Fairfield County,Connecticut,9001,2.57,6.42,32.5,31.69,0.25,0.286,0.211,up,1
Hartford County-Connecticut,Hartford County,Connecticut,9003,3.61,8.94,30.4,35.33,0.25,0.286,0.211,up,1
Middlesex County-Connecticut,Middlesex County,Connecticut,9007,1.89,4.3,29.5,24.9,0.25,0.286,0.211,up,1
New Haven County-Connecticut,New Haven County,Connecticut,9009,3.57,9.55,33.9,37.16,0.25,0.286,0.211,up,1
New London County-Connecticut,New London County,Connecticut,9011,1.73,7.43,30.1,33.47,0.25,0.286,0.211,up,1
Tolland County-Connecticut,Tolland County,Connecticut,9013,1.77,3.66,30.2,26.78,0.25,0.286,0.211,up,1
Campbell County-Wyoming,Campbell County,Wyoming,56005,0.66,5.36,26.2,27.75,0.25,0.286,0.211,up,1
Fremont County-Wyoming,Fremont County,Wyoming,56013,0.85,9.97,24.7,29.06,0.25,0.267,0.211,up,1
Goshen County-Wyoming,Goshen County,Wyoming,56015,0.12,13.58,26.3,23.4,0.25,0.286,0.211,up,1
Hot Springs County-Wyoming,Hot Springs County,Wyoming,56017,0.27,6.35,21.7,25.71,0.25,0.267,0.211,up,1
Johnson County-Wyoming,Johnson County,Wyoming,56019,0.33,3.16,23,28.12,0.25,0.267,0.211,up,1
Natrona County-Wyoming,Natrona County,Wyoming,56025,1.83,7.55,25.2,33.37,0.25,0.286,0.211,up,1
Sheridan County-Wyoming,Sheridan County,Wyoming,56033,0.34,5.27,26,31.71,0.25,0.286,0.211,up,1
Sublette County-Wyoming,Sublette County,Wyoming,56035,0.15,5.41,21.3,26.47,0.25,0.267,0.211,up,1
Sweetwater County-Wyoming,Sweetwater County,Wyoming,56037,0.8,8.64,21.8,29.01,0.25,0.267,0.211,up,1
Uinta County-Wyoming,Uinta County,Wyoming,56041,0.73,10.81,24.3,26.95,0.25,0.267,0.211,up,1
Washakie County-Wyoming,Washakie County,Wyoming,56043,0.49,10.08,23.8,26.25,0.25,0.267,0.211,up,1
Apache County-Arizona,Apache County,Arizona,4001,0.12,29.56,18,23.44,0.33,0.267,0.211,down,-1
La Paz County-Arizona,La Paz County,Arizona,4012,0.12,12.19,26.4,25.55,0.25,0.286,0.211,down,-1
Navajo County-Arizona,Navajo County,Arizona,4017,0.8,25.11,28.6,30.02,0.33,0.286,0.211,down,-1
Pima County-Arizona,Pima County,Arizona,4019,5.06,13.32,31.8,38.84,0.25,0.286,0.211,down,-1
